"Name","Activity type","Description"
"29/12/2015 15:57","driving",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","327","-2.168996","29.285403","1703.0","72.0","4","2.75","2015-12-29T15:02:43.454Z","","",""
"1","328","-2.168996","29.285403","1703.0","72.0","4","2.75","2015-12-29T15:02:43.662Z","","",""
"1","329","-2.16899","29.285427","1703.0","72.0","4","2.75","2015-12-29T15:02:44.029Z","","",""
"1","330","-2.16899","29.285427","1703.0","72.0","4","2.75","2015-12-29T15:02:44.106Z","","",""
"1","331","-2.168985","29.28545","1703.0","73.0","3.9","2.75","2015-12-29T15:02:45.236Z","","",""
"1","332","-2.168985","29.28545","1703.0","73.0","3","2.75","2015-12-29T15:02:45.652Z","","",""
"1","333","-2.168981","29.285472","1704.0","74.0","4","2.75","2015-12-29T15:02:46.015Z","","",""
"1","334","-2.168981","29.285472","1704.0","74.0","4","2.75","2015-12-29T15:02:46.051Z","","",""
"1","335","-2.168979","29.285494","1705.0","80.0","3.9","2.75","2015-12-29T15:02:47.696Z","","",""
"1","336","-2.168979","29.285494","1705.0","80.0","3","2.75","2015-12-29T15:02:47.731Z","","",""
"1","337","-2.168979","29.285517","1705.0","84.0","3.9","2.75","2015-12-29T15:02:48.016Z","","",""
"1","338","-2.168979","29.285517","1705.0","84.0","3","2.75","2015-12-29T15:02:48.047Z","","",""
"1","339","-2.168978","29.285541","1706.0","85.0","3.9","2.75","2015-12-29T15:02:49.203Z","","",""
"1","340","-2.168978","29.285541","1706.0","85.0","3","2.75","2015-12-29T15:02:49.626Z","","",""
"1","341","-2.168976","29.285562","1706.0","83.0","3.9","2.5","2015-12-29T15:02:50.023Z","","",""
"1","342","-2.168976","29.285562","1706.0","83.0","3","2.5","2015-12-29T15:02:50.083Z","","",""
"1","343","-2.168975","29.285579","1705.0","81.0","3.9","2.5","2015-12-29T15:02:51.252Z","","",""
"1","344","-2.168976","29.285574","1705.0","81.0","3","0.25","2015-12-29T15:02:52.060Z","","",""
"1","345","-2.168981","29.285561","1705.0","","3.9","0","2015-12-29T15:02:53.356Z","","",""
"1","346","-2.168985","29.285553","1705.0","","3","0","2015-12-29T15:02:56.078Z","","",""
"1","347","-2.168986","29.285552","1705.0","","3.9","0","2015-12-29T15:02:57.298Z","","",""
"1","348","-2.168987","29.285544","1704.0","","3","0","2015-12-29T15:03:33.096Z","","",""
"1","349","-2.168987","29.285541","1704.0","","3.9","0","2015-12-29T15:03:34.347Z","","",""
"1","350","-2.168992","29.285547","1707.0","","3","0","2015-12-29T15:03:50.471Z","","",""
"1","351","-2.168994","29.285547","1707.0","81.0","3.9","0.25","2015-12-29T15:03:51.091Z","","",""
"1","352","-2.168999","29.285541","1706.0","","3","0","2015-12-29T15:03:53.056Z","","",""
"1","353","-2.169","29.285539","1706.0","","3.9","0","2015-12-29T15:03:54.078Z","","",""
"1","354","-2.168998","29.285547","1703.0","81.0","4","0.5","2015-12-29T15:04:27.073Z","","",""
"1","355","-2.168995","29.285556","1703.0","81.0","4","0.75","2015-12-29T15:04:28.431Z","","",""
"1","356","-2.168995","29.285556","1703.0","81.0","4","0.75","2015-12-29T15:04:28.662Z","","",""
"1","357","-2.168991","29.285566","1703.0","66.0","4","0.75","2015-12-29T15:04:29.027Z","","",""
"1","358","-2.168991","29.285566","1703.0","66.0","4","0.75","2015-12-29T15:04:29.066Z","","",""
"1","359","-2.168989","29.285579","1704.0","72.0","3.9","0.75","2015-12-29T15:04:30.696Z","","",""
"1","360","-2.168989","29.285579","1704.0","72.0","3","0.75","2015-12-29T15:04:30.725Z","","",""
"1","361","-2.168986","29.285593","1701.0","77.0","4","0.75","2015-12-29T15:04:31.028Z","","",""
"1","362","-2.168986","29.285593","1701.0","77.0","4","0.75","2015-12-29T15:04:31.068Z","","",""
"1","363","-2.168985","29.285607","1701.0","85.0","4","0.75","2015-12-29T15:04:32.099Z","","",""
"1","364","-2.168985","29.285607","1701.0","85.0","4","0.75","2015-12-29T15:04:32.605Z","","",""
"1","365","-2.168983","29.28562","1702.0","91.0","4","1","2015-12-29T15:04:33.017Z","","",""
"1","366","-2.168983","29.28562","1702.0","91.0","4","1","2015-12-29T15:04:33.045Z","","",""
"1","367","-2.168982","29.285633","1701.0","98.0","3.9","0.75","2015-12-29T15:04:34.349Z","","",""
"1","368","-2.168982","29.285633","1701.0","98.0","3","0.75","2015-12-29T15:04:34.636Z","","",""
"1","369","-2.168981","29.285645","1700.0","99.0","3.9","1","2015-12-29T15:04:35.017Z","","",""
"1","370","-2.168981","29.285645","1700.0","99.0","3","1","2015-12-29T15:04:35.047Z","","",""
"1","371","-2.168979","29.285655","1700.0","93.0","4","0.75","2015-12-29T15:04:36.080Z","","",""
"1","372","-2.168979","29.285655","1700.0","93.0","4","0.75","2015-12-29T15:04:36.746Z","","",""
"1","373","-2.168977","29.285665","1699.0","85.0","4","0.75","2015-12-29T15:04:37.017Z","","",""
"1","374","-2.168977","29.285665","1699.0","85.0","4","0.75","2015-12-29T15:04:37.050Z","","",""
"1","375","-2.168974","29.285674","1698.0","77.0","4","0.75","2015-12-29T15:04:38.421Z","","",""
"1","376","-2.168974","29.285674","1698.0","77.0","4","0.75","2015-12-29T15:04:38.652Z","","",""
"1","377","-2.168971","29.285685","1699.0","80.0","4","0.75","2015-12-29T15:04:39.017Z","","",""
"1","378","-2.168971","29.285685","1699.0","80.0","4","0.75","2015-12-29T15:04:39.069Z","","",""
"1","379","-2.168968","29.285694","1698.0","77.0","4","0.75","2015-12-29T15:04:40.452Z","","",""
"1","380","-2.168968","29.285694","1698.0","77.0","4","0.75","2015-12-29T15:04:40.608Z","","",""
"1","381","-2.168968","29.285703","1703.0","83.0","4","0.75","2015-12-29T15:04:41.017Z","","",""
"1","382","-2.168968","29.285703","1703.0","83.0","4","0.75","2015-12-29T15:04:41.060Z","","",""
"1","383","-2.168966","29.285712","1704.0","83.0","4","0.75","2015-12-29T15:04:42.359Z","","",""
"1","384","-2.168963","29.285717","1706.0","","3","0","2015-12-29T15:04:43.064Z","","",""
"1","385","-2.168961","29.28572","1705.0","","3.9","0","2015-12-29T15:04:44.352Z","","",""
"1","386","-2.168958","29.285725","1705.0","83.0","3","0.25","2015-12-29T15:04:47.090Z","","",""
"1","387","-2.168953","29.285728","1703.0","83.0","3.9","0.5","2015-12-29T15:04:48.242Z","","",""
"1","388","-2.168947","29.285731","1703.0","83.0","4","0.5","2015-12-29T15:04:49.056Z","","",""
"1","389","-2.168941","29.285732","1705.0","83.0","3.9","0.5","2015-12-29T15:04:50.290Z","","",""
"1","390","-2.168936","29.285732","1704.0","83.0","4","0.5","2015-12-29T15:04:51.048Z","","",""
"1","391","-2.168931","29.285731","1703.0","83.0","4","0.5","2015-12-29T15:04:52.365Z","","",""
"1","392","-2.168922","29.28573","1702.0","83.0","3","0.5","2015-12-29T15:04:54.452Z","","",""
"1","393","-2.168918","29.285727","1702.0","83.0","9","0.5","2015-12-29T15:04:55.091Z","","",""
"1","394","-2.168913","29.285724","1703.0","83.0","9","0.5","2015-12-29T15:04:56.556Z","","",""
"1","395","-2.168909","29.28572","1703.0","83.0","9","0.5","2015-12-29T15:04:57.079Z","","",""
"1","396","-2.168904","29.285715","1703.0","83.0","9","0.5","2015-12-29T15:04:58.612Z","","",""
"1","397","-2.168898","29.285711","1702.0","83.0","9","0.5","2015-12-29T15:04:59.209Z","","",""
"1","398","-2.168893","29.285709","1701.0","83.0","9","0.5","2015-12-29T15:05:00.660Z","","",""
"1","399","-2.168888","29.285709","1701.0","83.0","9","0.5","2015-12-29T15:05:01.068Z","","",""
"1","400","-2.168888","29.285709","1701.0","83.0","9","0.5","2015-12-29T15:05:01.103Z","","",""
"1","401","-2.168838","29.285808","1701.0","83.0","9","0.75","2015-12-29T15:05:18.057Z","","",""
"1","402","-2.168835","29.285814","1701.0","83.0","9","0.75","2015-12-29T15:05:19.802Z","","",""
"1","403","-2.168831","29.285818","1702.0","83.0","9","0.75","2015-12-29T15:05:20.018Z","","",""
"1","404","-2.168825","29.285823","1704.0","83.0","9","0.75","2015-12-29T15:05:21.483Z","","",""
"1","405","-2.168819","29.285828","1704.0","83.0","9","0.75","2015-12-29T15:05:22.052Z","","",""
"1","406","-2.168813","29.285834","1704.0","83.0","9","0.75","2015-12-29T15:05:23.549Z","","",""
"1","407","-2.168806","29.285836","1705.0","","9","0","2015-12-29T15:05:24.065Z","","",""
"1","408","-2.168799","29.28584","1705.0","","9","0","2015-12-29T15:05:26.084Z","","",""
"1","409","-2.168796","29.285841","1706.0","","9","0","2015-12-29T15:05:27.371Z","","",""
"1","410","-2.168794","29.285847","1708.0","","9","0","2015-12-29T15:05:29.555Z","","",""
"1","411","-2.168792","29.28585","1708.0","83.0","9","0.25","2015-12-29T15:05:30.047Z","","",""
"1","412","-2.168786","29.285855","1710.0","","9","0","2015-12-29T15:05:35.097Z","","",""
"1","413","-2.168783","29.285854","1710.0","","9","0","2015-12-29T15:05:36.717Z","","",""
"1","414","-2.168774","29.285856","1706.0","","3","0","2015-12-29T15:05:47.046Z","","",""
"1","415","-2.168774","29.285857","1706.0","","3.9","0","2015-12-29T15:05:48.233Z","","",""
"1","416","-2.168767","29.28586","1704.0","83.0","3","0.25","2015-12-29T15:05:53.063Z","","",""
"1","417","-2.168765","29.285864","1703.0","83.0","4","0.25","2015-12-29T15:05:54.322Z","","",""
"1","418","-2.168757","29.285868","1704.0","","3","0","2015-12-29T15:06:00.737Z","","",""
"1","419","-2.168755","29.285868","1703.0","","4","0","2015-12-29T15:06:01.028Z","","",""
"1","420","-2.168752","29.285871","1703.0","","3","0","2015-12-29T15:06:02.466Z","","",""
"1","421","-2.16875","29.285876","1704.0","","3.9","0","2015-12-29T15:06:03.092Z","","",""
"1","422","-2.168748","29.285884","1705.0","","3","0","2015-12-29T15:06:07.133Z","","",""
"1","423","-2.168746","29.285888","1705.0","83.0","4","0.5","2015-12-29T15:06:08.362Z","","",""
"1","424","-2.16874","29.285892","1706.0","83.0","4","0.75","2015-12-29T15:06:09.045Z","","",""
"1","425","-2.168734","29.285898","1704.0","83.0","4","0.75","2015-12-29T15:06:10.371Z","","",""
"1","426","-2.168734","29.285898","1704.0","83.0","4","0.75","2015-12-29T15:06:10.695Z","","",""
"1","427","-2.168726","29.285905","1704.0","83.0","4","0.75","2015-12-29T15:06:11.019Z","","",""
"1","428","-2.168726","29.285905","1704.0","83.0","4","0.75","2015-12-29T15:06:11.058Z","","",""
"1","429","-2.168718","29.285915","1705.0","65.0","5","0.75","2015-12-29T15:06:12.364Z","","",""
"1","430","-2.168718","29.285915","1705.0","65.0","5","0.75","2015-12-29T15:06:12.701Z","","",""
"1","431","-2.168711","29.285927","1704.0","69.0","4","0.75","2015-12-29T15:06:13.027Z","","",""
"1","432","-2.168711","29.285927","1704.0","69.0","4","0.75","2015-12-29T15:06:13.093Z","","",""
"1","433","-2.168705","29.285938","1704.0","71.0","5","0.75","2015-12-29T15:06:14.357Z","","",""
"1","434","-2.168705","29.285938","1704.0","71.0","5","0.75","2015-12-29T15:06:14.628Z","","",""
"1","435","-2.168693","29.285947","1704.0","60.0","6","0.75","2015-12-29T15:06:15.018Z","","",""
"1","436","-2.168693","29.285947","1704.0","60.0","6","0.75","2015-12-29T15:06:15.055Z","","",""
"1","437","-2.168682","29.285952","1704.0","45.0","5","0.75","2015-12-29T15:06:16.700Z","","",""
"1","438","-2.168682","29.285952","1704.0","45.0","5","0.75","2015-12-29T15:06:16.729Z","","",""
"1","439","-2.168672","29.285961","1706.0","39.0","5","0.75","2015-12-29T15:06:17.019Z","","",""
"1","440","-2.168672","29.285961","1706.0","39.0","5","0.75","2015-12-29T15:06:17.060Z","","",""
"1","441","-2.168664","29.285971","1705.0","44.0","5","0.75","2015-12-29T15:06:18.052Z","","",""
"1","442","-2.168664","29.285971","1705.0","44.0","5","0.75","2015-12-29T15:06:18.086Z","","",""
"1","443","-2.168659","29.285986","1706.0","59.0","5","0.75","2015-12-29T15:06:19.064Z","","",""
"1","444","-2.168659","29.285986","1706.0","59.0","5","0.75","2015-12-29T15:06:19.625Z","","",""
"1","445","-2.168654","29.285998","1706.0","65.0","5","0.75","2015-12-29T15:06:20.026Z","","",""
"1","446","-2.168654","29.285998","1706.0","65.0","5","0.75","2015-12-29T15:06:20.072Z","","",""
"1","447","-2.168648","29.286008","1705.0","65.0","5","0.75","2015-12-29T15:06:21.447Z","","",""
"1","448","-2.168648","29.286008","1705.0","65.0","5","0.75","2015-12-29T15:06:21.663Z","","",""
"1","449","-2.16864","29.286015","1704.0","","4","0","2015-12-29T15:06:22.019Z","","",""
"1","450","-2.168632","29.286018","1704.0","","4","0","2015-12-29T15:06:24.058Z","","",""
"1","451","-2.168631","29.286018","1704.0","","4","0","2015-12-29T15:06:25.049Z","","",""
"1","452","-2.168623","29.28602","1704.0","","6","0","2015-12-29T15:06:30.113Z","","",""
"1","453","-2.168621","29.286023","1704.0","","6","0","2015-12-29T15:06:31.359Z","","",""
"1","454","-2.168616","29.28603","1706.0","","6","0","2015-12-29T15:06:35.453Z","","",""
"1","455","-2.168615","29.28603","1706.0","","6","0","2015-12-29T15:06:36.049Z","","",""
"1","456","-2.168614","29.286031","1705.0","","6","0","2015-12-29T15:06:38.127Z","","",""
"1","457","-2.168558","29.28607","1704.0","","9","0","2015-12-29T15:08:33.500Z","","",""
"1","458","-2.168558","29.28607","1705.0","","9","0","2015-12-29T15:08:36.063Z","","",""
"1","459","-2.168487","29.286109","1704.0","","4","0","2015-12-29T15:09:34.104Z","","",""
"1","460","-2.168494","29.286105","1704.0","","9","0","2015-12-29T15:15:05.088Z","","",""
"1","461","-2.168495","29.286105","1703.0","","9","0","2015-12-29T15:15:26.241Z","","",""
"1","462","-2.168503","29.286101","1705.0","","3","0","2015-12-29T15:21:23.728Z","","",""
"1","463","-2.168503","29.286101","1705.0","","3.9","0","2015-12-29T15:21:24.033Z","","",""
"1","464","-2.168511","29.286102","1707.0","","3","0","2015-12-29T15:30:54.329Z","","",""
"1","465","-2.168511","29.286102","1707.0","","3.9","0","2015-12-29T15:30:55.320Z","","",""
"1","466","-2.168507","29.286096","1708.0","","8","0","2015-12-29T15:39:15.020Z","","",""
