"Name","Activity type","Description"
"Canopy","driving",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","756","-2.475901","29.19882","2355.0","210.0","5","0.5","2015-12-27T13:34:30.878Z","","",""
"1","757","-2.47591","29.198819","2354.0","210.0","5","0.5","2015-12-27T13:34:31.653Z","","",""
"1","758","-2.475916","29.198821","2353.0","210.0","5","0.5","2015-12-27T13:34:33.246Z","","",""
"1","759","-2.475921","29.198824","2353.0","210.0","5","0.5","2015-12-27T13:34:33.554Z","","",""
"1","760","-2.475929","29.198824","2355.0","","5","0","2015-12-27T13:34:35.971Z","","",""
"1","761","-2.475931","29.198823","2354.0","","4","0","2015-12-27T13:34:36.797Z","","",""
"1","762","-2.475936","29.198822","2355.0","","4","0","2015-12-27T13:34:38.904Z","","",""
"1","763","-2.47594","29.19882","2356.0","","4","0","2015-12-27T13:34:39.596Z","","",""
"1","764","-2.475948","29.198818","2356.0","","4","0","2015-12-27T13:34:41.582Z","","",""
"1","765","-2.475952","29.198816","2356.0","","4","0","2015-12-27T13:34:42.789Z","","",""
"1","766","-2.475957","29.198819","2356.0","210.0","4","0.25","2015-12-27T13:34:44.761Z","","",""
"1","767","-2.475961","29.198825","2355.0","","4","0","2015-12-27T13:34:45.786Z","","",""
"1","768","-2.475965","29.19883","2354.0","210.0","4","0.25","2015-12-27T13:34:47.991Z","","",""
"1","769","-2.475969","29.198832","2354.0","210.0","4","0.25","2015-12-27T13:34:48.642Z","","",""
"1","770","-2.475972","29.198834","2353.0","210.0","4","0.25","2015-12-27T13:34:50.018Z","","",""
"1","771","-2.475976","29.198839","2352.0","210.0","4","0.5","2015-12-27T13:34:50.631Z","","",""
"1","772","-2.475976","29.198839","2352.0","210.0","4","0.5","2015-12-27T13:34:50.672Z","","",""
"1","773","-2.47598","29.19885","2350.0","210.0","5","0.75","2015-12-27T13:34:51.805Z","","",""
"1","774","-2.47598","29.19885","2350.0","210.0","5","0.75","2015-12-27T13:34:52.011Z","","",""
"1","775","-2.475984","29.198858","2349.0","210.0","4","0.75","2015-12-27T13:34:52.720Z","","",""
"1","776","-2.475985","29.198866","2348.0","","4","0","2015-12-27T13:34:54.988Z","","",""
"1","777","-2.475985","29.198867","2348.0","","4","0","2015-12-27T13:34:55.687Z","","",""
"1","778","-2.47599","29.198872","2348.0","210.0","5","0.25","2015-12-27T13:34:57.640Z","","",""
"1","779","-2.475995","29.198872","2348.0","","5","0","2015-12-27T13:34:58.893Z","","",""
"1","780","-2.476003","29.19887","2347.0","","6","0","2015-12-27T13:35:03.164Z","","",""
"1","781","-2.476004","29.198875","2347.0","","6","0","2015-12-27T13:35:03.596Z","","",""
"1","782","-2.476012","29.198876","2348.0","","6","0","2015-12-27T13:35:07.134Z","","",""
"1","783","-2.476014","29.198877","2347.0","","7","0","2015-12-27T13:35:07.594Z","","",""
"1","784","-2.47602","29.198879","2348.0","","9","0","2015-12-27T13:35:10.978Z","","",""
"1","785","-2.476022","29.198881","2347.0","210.0","9","0.25","2015-12-27T13:35:11.654Z","","",""
"1","786","-2.476022","29.198881","2347.0","210.0","9","0.25","2015-12-27T13:35:11.695Z","","",""
"1","787","-2.476032","29.198882","2348.0","210.0","9","0.5","2015-12-27T13:35:13.686Z","","",""
"1","788","-2.476032","29.198882","2348.0","210.0","9","0.5","2015-12-27T13:35:14.172Z","","",""
"1","789","-2.47604","29.198888","2347.0","210.0","8","0.5","2015-12-27T13:35:14.590Z","","",""
"1","790","-2.47604","29.198888","2347.0","210.0","8","0.5","2015-12-27T13:35:14.698Z","","",""
"1","791","-2.476053","29.198893","2348.0","146.0","8","1","2015-12-27T13:35:15.739Z","","",""
"1","792","-2.476053","29.198893","2348.0","146.0","8","1","2015-12-27T13:35:16.327Z","","",""
"1","793","-2.476065","29.198896","2349.0","146.0","8","0.75","2015-12-27T13:35:16.660Z","","",""
"1","794","-2.476065","29.198896","2349.0","146.0","8","0.75","2015-12-27T13:35:16.751Z","","",""
"1","795","-2.476079","29.198893","2349.0","146.0","8","0.75","2015-12-27T13:35:17.642Z","","",""
"1","796","-2.476079","29.198893","2349.0","146.0","8","0.75","2015-12-27T13:35:18.211Z","","",""
"1","797","-2.476093","29.19889","2350.0","146.0","8","0.75","2015-12-27T13:35:18.596Z","","",""
"1","798","-2.476093","29.19889","2350.0","146.0","8","0.75","2015-12-27T13:35:18.712Z","","",""
"1","799","-2.476106","29.198887","2349.0","146.0","8","0.75","2015-12-27T13:35:19.769Z","","",""
"1","800","-2.476106","29.198887","2349.0","146.0","8","0.75","2015-12-27T13:35:20.291Z","","",""
"1","801","-2.476118","29.198886","2349.0","146.0","8","0.75","2015-12-27T13:35:20.611Z","","",""
"1","802","-2.476118","29.198886","2349.0","146.0","8","0.75","2015-12-27T13:35:20.729Z","","",""
"1","803","-2.47613","29.198884","2349.0","146.0","8","0.75","2015-12-27T13:35:22.039Z","","",""
"1","804","-2.47613","29.198884","2349.0","146.0","8","0.75","2015-12-27T13:35:22.103Z","","",""
"1","805","-2.476141","29.198884","2348.0","146.0","8","0.5","2015-12-27T13:35:22.573Z","","",""
"1","806","-2.476141","29.198884","2348.0","146.0","8","0.5","2015-12-27T13:35:22.678Z","","",""
"1","807","-2.476153","29.198885","2348.0","146.0","7","0.5","2015-12-27T13:35:23.842Z","","",""
"1","808","-2.476153","29.198885","2348.0","146.0","7","0.5","2015-12-27T13:35:23.946Z","","",""
"1","809","-2.476164","29.198884","2348.0","146.0","6","0.5","2015-12-27T13:35:24.631Z","","",""
"1","810","-2.476164","29.198884","2348.0","146.0","6","0.5","2015-12-27T13:35:24.957Z","","",""
"1","811","-2.476176","29.198882","2347.0","146.0","6","0.75","2015-12-27T13:35:25.652Z","","",""
"1","812","-2.476176","29.198882","2347.0","146.0","6","0.75","2015-12-27T13:35:25.933Z","","",""
"1","813","-2.476186","29.19888","2347.0","146.0","6","0.5","2015-12-27T13:35:26.738Z","","",""
"1","814","-2.476186","29.19888","2347.0","146.0","6","0.5","2015-12-27T13:35:27.000Z","","",""
"1","815","-2.476196","29.198881","2346.0","146.0","6","0.5","2015-12-27T13:35:27.615Z","","",""
"1","816","-2.476196","29.198881","2346.0","146.0","6","0.5","2015-12-27T13:35:27.898Z","","",""
"1","817","-2.476205","29.198885","2346.0","146.0","6","0.5","2015-12-27T13:35:28.694Z","","",""
"1","818","-2.476205","29.198885","2346.0","146.0","6","0.5","2015-12-27T13:35:29.192Z","","",""
"1","819","-2.476215","29.198888","2347.0","146.0","6","0.75","2015-12-27T13:35:29.571Z","","",""
"1","820","-2.476215","29.198888","2347.0","146.0","6","0.75","2015-12-27T13:35:29.604Z","","",""
"1","821","-2.476225","29.198888","2347.0","146.0","5","0.75","2015-12-27T13:35:30.786Z","","",""
"1","822","-2.476233","29.198889","2345.0","146.0","5","0.5","2015-12-27T13:35:31.687Z","","",""
"1","823","-2.476235","29.198887","2345.0","","5","0","2015-12-27T13:35:32.762Z","","",""
"1","824","-2.476241","29.198885","2345.0","","5","0","2015-12-27T13:35:34.979Z","","",""
"1","825","-2.476244","29.198884","2345.0","","5","0","2015-12-27T13:35:35.719Z","","",""
"1","826","-2.476249","29.198885","2345.0","146.0","5","0.5","2015-12-27T13:35:37.090Z","","",""
"1","827","-2.476256","29.198889","2345.0","146.0","5","0.75","2015-12-27T13:35:37.656Z","","",""
"1","828","-2.476256","29.198889","2345.0","146.0","5","0.75","2015-12-27T13:35:37.719Z","","",""
"1","829","-2.476264","29.198894","2346.0","146.0","6","0.75","2015-12-27T13:35:38.622Z","","",""
"1","830","-2.47627","29.198898","2346.0","146.0","6","0.5","2015-12-27T13:35:39.661Z","","",""
"1","831","-2.476276","29.1989","2347.0","146.0","6","0.5","2015-12-27T13:35:40.798Z","","",""
"1","832","-2.476282","29.198897","2347.0","","6","0","2015-12-27T13:35:41.619Z","","",""
"1","833","-2.476286","29.198896","2347.0","","7","0","2015-12-27T13:35:42.607Z","","",""
"1","834","-2.476291","29.198892","2347.0","","7","0","2015-12-27T13:35:44.916Z","","",""
"1","835","-2.476294","29.198891","2347.0","146.0","7","0.25","2015-12-27T13:35:45.559Z","","",""
"1","836","-2.476299","29.19889","2346.0","146.0","8","0.5","2015-12-27T13:35:46.985Z","","",""
"1","837","-2.476306","29.198888","2345.0","146.0","7","0.5","2015-12-27T13:35:47.601Z","","",""
"1","838","-2.476313","29.198887","2345.0","146.0","7","0.5","2015-12-27T13:35:48.992Z","","",""
"1","839","-2.476321","29.198884","2345.0","146.0","8","0.5","2015-12-27T13:35:49.771Z","","",""
"1","840","-2.476329","29.198884","2345.0","","8","0","2015-12-27T13:35:50.831Z","","",""
"1","841","-2.476362","29.198889","2343.0","146.0","8","0.5","2015-12-27T13:35:56.604Z","","",""
"1","842","-2.47637","29.19889","2343.0","146.0","8","0.5","2015-12-27T13:35:57.633Z","","",""
"1","843","-2.476379","29.198892","2343.0","146.0","8","0.5","2015-12-27T13:35:58.939Z","","",""
"1","844","-2.476379","29.198892","2343.0","146.0","8","0.5","2015-12-27T13:35:59.354Z","","",""
"1","845","-2.476394","29.198878","2343.0","","8","0","2015-12-27T13:35:59.603Z","","",""
"1","846","-2.476394","29.198878","2343.0","","8","0","2015-12-27T13:35:59.639Z","","",""
"1","847","-2.476404","29.198873","2343.0","","9","0","2015-12-27T13:36:00.884Z","","",""
"1","848","-2.476404","29.198873","2343.0","","9","0","2015-12-27T13:36:01.523Z","","",""
"1","849","-2.476438","29.198833","2344.0","","9","0","2015-12-27T13:36:07.682Z","","",""
"1","850","-2.47644","29.198827","2344.0","","9","0","2015-12-27T13:36:08.642Z","","",""
"1","851","-2.476442","29.198821","2345.0","","9","0","2015-12-27T13:36:09.936Z","","",""
"1","852","-2.476443","29.198814","2345.0","","8","0","2015-12-27T13:36:10.590Z","","",""
"1","853","-2.476444","29.198809","2346.0","","8","0","2015-12-27T13:36:11.591Z","","",""
"1","854","-2.476445","29.198802","2346.0","","6","0","2015-12-27T13:36:19.687Z","","",""
"1","855","-2.476446","29.198799","2346.0","","6","0","2015-12-27T13:36:20.922Z","","",""
"1","856","-2.476452","29.198802","2345.0","","6","0","2015-12-27T13:36:25.627Z","","",""
"1","857","-2.476454","29.198805","2344.0","146.0","5","0.25","2015-12-27T13:36:26.616Z","","",""
"1","858","-2.476457","29.198809","2343.0","146.0","5","0.25","2015-12-27T13:36:27.868Z","","",""
"1","859","-2.47646","29.198813","2342.0","146.0","6","0.25","2015-12-27T13:36:28.630Z","","",""
"1","860","-2.476463","29.198818","2342.0","","6","0","2015-12-27T13:36:29.654Z","","",""
"1","861","-2.476466","29.198819","2343.0","","6","0","2015-12-27T13:36:30.933Z","","",""
"1","862","-2.476472","29.198821","2341.0","146.0","8","0.25","2015-12-27T13:36:35.663Z","","",""
"1","863","-2.476477","29.198815","2342.0","146.0","7","0.25","2015-12-27T13:36:36.690Z","","",""
"1","864","-2.476482","29.198812","2341.0","146.0","7","0.5","2015-12-27T13:36:37.659Z","","",""
"1","865","-2.476488","29.198803","2341.0","146.0","6","0.5","2015-12-27T13:36:38.677Z","","",""
"1","866","-2.476488","29.198803","2341.0","146.0","6","0.5","2015-12-27T13:36:39.040Z","","",""
"1","867","-2.476496","29.198791","2342.0","146.0","6","0.5","2015-12-27T13:36:39.639Z","","",""
"1","868","-2.476496","29.198791","2342.0","146.0","6","0.5","2015-12-27T13:36:39.668Z","","",""
"1","869","-2.476511","29.198775","2342.0","204.0","6","1.25","2015-12-27T13:36:40.688Z","","",""
"1","870","-2.476511","29.198775","2342.0","204.0","6","1.25","2015-12-27T13:36:41.036Z","","",""
"1","871","-2.476524","29.198762","2341.0","207.0","6","1.25","2015-12-27T13:36:41.696Z","","",""
"1","872","-2.476524","29.198762","2341.0","207.0","6","1.25","2015-12-27T13:36:42.175Z","","",""
"1","873","-2.476535","29.198752","2341.0","205.0","6","1","2015-12-27T13:36:42.637Z","","",""
"1","874","-2.476535","29.198752","2341.0","205.0","6","1","2015-12-27T13:36:42.736Z","","",""
"1","875","-2.476545","29.198745","2339.0","206.0","6","1","2015-12-27T13:36:43.850Z","","",""
"1","876","-2.476545","29.198745","2339.0","206.0","6","1","2015-12-27T13:36:44.236Z","","",""
"1","877","-2.476555","29.198742","2339.0","190.0","5","1","2015-12-27T13:36:44.648Z","","",""
"1","878","-2.476555","29.198742","2339.0","190.0","5","1","2015-12-27T13:36:44.686Z","","",""
"1","879","-2.476566","29.198742","2339.0","179.0","5","1","2015-12-27T13:36:45.628Z","","",""
"1","880","-2.476566","29.198742","2339.0","179.0","5","1","2015-12-27T13:36:46.189Z","","",""
"1","881","-2.476578","29.19874","2339.0","173.0","6","1","2015-12-27T13:36:46.647Z","","",""
"1","882","-2.476578","29.19874","2339.0","173.0","6","1","2015-12-27T13:36:46.708Z","","",""
"1","883","-2.476589","29.198737","2339.0","190.0","6","1","2015-12-27T13:36:47.863Z","","",""
"1","884","-2.476589","29.198737","2339.0","190.0","6","1","2015-12-27T13:36:48.351Z","","",""
"1","885","-2.476599","29.198732","2337.0","203.0","6","1","2015-12-27T13:36:48.599Z","","",""
"1","886","-2.476599","29.198732","2337.0","203.0","6","1","2015-12-27T13:36:48.634Z","","",""
"1","887","-2.476609","29.198728","2337.0","204.0","6","1","2015-12-27T13:36:50.353Z","","",""
"1","888","-2.476609","29.198728","2337.0","204.0","6","1","2015-12-27T13:36:50.448Z","","",""
"1","889","-2.476621","29.198725","2337.0","199.0","6","1","2015-12-27T13:36:50.588Z","","",""
"1","890","-2.476621","29.198725","2337.0","199.0","6","1","2015-12-27T13:36:50.618Z","","",""
"1","891","-2.476632","29.198723","2336.0","190.0","6","0.75","2015-12-27T13:36:51.651Z","","",""
"1","892","-2.476632","29.198723","2336.0","190.0","6","0.75","2015-12-27T13:36:52.002Z","","",""
"1","893","-2.476641","29.198725","2338.0","182.0","5","0.75","2015-12-27T13:36:52.725Z","","",""
"1","894","-2.476649","29.198726","2340.0","184.0","5","0.75","2015-12-27T13:36:53.602Z","","",""
"1","895","-2.476656","29.198725","2339.0","201.0","6","0.75","2015-12-27T13:36:54.797Z","","",""
"1","896","-2.476662","29.198724","2340.0","206.0","6","0.75","2015-12-27T13:36:55.836Z","","",""
"1","897","-2.476669","29.198723","2342.0","206.0","6","0.75","2015-12-27T13:36:56.729Z","","",""
"1","898","-2.476676","29.198722","2342.0","206.0","6","0.75","2015-12-27T13:36:57.614Z","","",""
"1","899","-2.476683","29.198721","2344.0","206.0","6","0.75","2015-12-27T13:36:58.672Z","","",""
"1","900","-2.47669","29.198725","2342.0","206.0","6","0.75","2015-12-27T13:36:59.875Z","","",""
"1","901","-2.476692","29.198734","2342.0","206.0","6","0.75","2015-12-27T13:37:00.593Z","","",""
"1","902","-2.476692","29.198734","2342.0","206.0","6","0.75","2015-12-27T13:37:00.992Z","","",""
"1","903","-2.476698","29.198742","2342.0","206.0","5","0.75","2015-12-27T13:37:01.697Z","","",""
"1","904","-2.476698","29.198742","2342.0","206.0","5","0.75","2015-12-27T13:37:01.908Z","","",""
"1","905","-2.476706","29.198745","2342.0","156.0","5","0.75","2015-12-27T13:37:02.637Z","","",""
"1","906","-2.476706","29.198745","2342.0","156.0","5","0.75","2015-12-27T13:37:03.021Z","","",""
"1","907","-2.476717","29.198743","2342.0","182.0","5","0.75","2015-12-27T13:37:03.756Z","","",""
"1","908","-2.476717","29.198743","2342.0","182.0","5","0.75","2015-12-27T13:37:04.028Z","","",""
"1","909","-2.476728","29.19874","2341.0","182.0","5","0.75","2015-12-27T13:37:04.959Z","","",""
"1","910","-2.476728","29.19874","2341.0","182.0","5","0.75","2015-12-27T13:37:05.186Z","","",""
"1","911","-2.476741","29.198736","2341.0","187.0","6","0.75","2015-12-27T13:37:05.572Z","","",""
"1","912","-2.476741","29.198736","2341.0","187.0","6","0.75","2015-12-27T13:37:05.676Z","","",""
"1","913","-2.476756","29.198729","2342.0","","5","0","2015-12-27T13:37:06.721Z","","",""
"1","914","-2.476756","29.198729","2342.0","","5","0","2015-12-27T13:37:06.997Z","","",""
"1","915","-2.476767","29.198721","2343.0","","5","0","2015-12-27T13:37:07.746Z","","",""
"1","916","-2.476774","29.198717","2344.0","","6","0","2015-12-27T13:37:08.923Z","","",""
"1","917","-2.476777","29.198714","2344.0","","7","0","2015-12-27T13:37:09.750Z","","",""
"1","918","-2.476783","29.19871","2344.0","","7","0","2015-12-27T13:37:11.904Z","","",""
"1","919","-2.476785","29.198709","2345.0","","7","0","2015-12-27T13:37:12.570Z","","",""
"1","920","-2.476793","29.198705","2344.0","","7","0","2015-12-27T13:37:16.896Z","","",""
"1","921","-2.476794","29.198703","2344.0","","7","0","2015-12-27T13:37:17.659Z","","",""
"1","922","-2.476799","29.198696","2345.0","","6","0","2015-12-27T13:37:22.839Z","","",""
"1","923","-2.4768","29.198694","2345.0","","6","0","2015-12-27T13:37:23.855Z","","",""
"1","924","-2.476803","29.198692","2346.0","","6","0","2015-12-27T13:37:24.781Z","","",""
"1","925","-2.476968","29.198408","2336.0","","9","0","2015-12-27T13:37:57.682Z","","",""
"1","926","-2.476968","29.198408","2336.0","","9","0","2015-12-27T13:37:57.960Z","","",""
"1","927","-2.476966","29.198395","2335.0","","9","0","2015-12-27T13:37:59.832Z","","",""
"1","928","-2.476964","29.198388","2336.0","","9","0","2015-12-27T13:38:01.323Z","","",""
"1","929","-2.476963","29.198384","2336.0","","9","0","2015-12-27T13:38:01.653Z","","",""
"1","930","-2.476961","29.198379","2336.0","","9","0","2015-12-27T13:38:03.095Z","","",""
"1","931","-2.47696","29.198374","2336.0","","9","0","2015-12-27T13:38:03.689Z","","",""
"1","932","-2.476959","29.198369","2336.0","","9","0","2015-12-27T13:38:05.025Z","","",""
"1","933","-2.476958","29.198363","2336.0","","9","0","2015-12-27T13:38:07.010Z","","",""
"1","934","-2.476957","29.198355","2336.0","187.0","4","0.25","2015-12-27T13:38:16.772Z","","",""
"1","935","-2.476958","29.198345","2337.0","","4","0","2015-12-27T13:38:17.656Z","","",""
"1","936","-2.476958","29.198339","2337.0","187.0","4","0.25","2015-12-27T13:38:18.711Z","","",""
"1","937","-2.476958","29.198334","2337.0","187.0","4","0.5","2015-12-27T13:38:19.763Z","","",""
"1","938","-2.476954","29.198327","2336.0","187.0","5","0.5","2015-12-27T13:38:20.861Z","","",""
"1","939","-2.47695","29.198318","2335.0","187.0","4","0.5","2015-12-27T13:38:21.667Z","","",""
"1","940","-2.47695","29.198318","2335.0","187.0","4","0.5","2015-12-27T13:38:22.159Z","","",""
"1","941","-2.476944","29.198309","2335.0","187.0","5","0.5","2015-12-27T13:38:22.701Z","","",""
"1","942","-2.476944","29.198309","2335.0","187.0","5","0.5","2015-12-27T13:38:22.730Z","","",""
"1","943","-2.476938","29.198299","2334.0","187.0","5","0.5","2015-12-27T13:38:23.724Z","","",""
"1","944","-2.476938","29.198299","2334.0","187.0","5","0.5","2015-12-27T13:38:24.007Z","","",""
"1","945","-2.476933","29.198288","2334.0","187.0","5","0.5","2015-12-27T13:38:24.789Z","","",""
"1","946","-2.476933","29.198288","2334.0","187.0","5","0.5","2015-12-27T13:38:25.143Z","","",""
"1","947","-2.476927","29.198276","2332.0","187.0","5","0.5","2015-12-27T13:38:25.821Z","","",""
"1","948","-2.476927","29.198276","2332.0","187.0","5","0.5","2015-12-27T13:38:25.916Z","","",""
"1","949","-2.476922","29.198264","2332.0","187.0","6","0.5","2015-12-27T13:38:26.788Z","","",""
"1","950","-2.476922","29.198264","2332.0","187.0","6","0.5","2015-12-27T13:38:27.103Z","","",""
"1","951","-2.476916","29.198252","2332.0","187.0","5","0.5","2015-12-27T13:38:27.651Z","","",""
"1","952","-2.476916","29.198252","2332.0","187.0","5","0.5","2015-12-27T13:38:27.679Z","","",""
"1","953","-2.47691","29.198242","2332.0","187.0","6","0.5","2015-12-27T13:38:28.834Z","","",""
"1","954","-2.47691","29.198242","2332.0","187.0","6","0.5","2015-12-27T13:38:28.957Z","","",""
"1","955","-2.476902","29.198227","2333.0","","6","0","2015-12-27T13:38:29.707Z","","",""
"1","956","-2.476898","29.19822","2333.0","","7","0","2015-12-27T13:38:30.945Z","","",""
"1","957","-2.476896","29.198216","2333.0","","7","0","2015-12-27T13:38:31.733Z","","",""
"1","958","-2.476892","29.198207","2334.0","","6","0","2015-12-27T13:38:35.770Z","","",""
"1","959","-2.476892","29.198206","2334.0","","6","0","2015-12-27T13:38:36.811Z","","",""
"1","960","-2.476889","29.198202","2334.0","187.0","6","0.25","2015-12-27T13:38:38.901Z","","",""
"1","961","-2.476886","29.198197","2335.0","187.0","6","0.5","2015-12-27T13:38:39.766Z","","",""
"1","962","-2.476886","29.198197","2335.0","187.0","6","0.5","2015-12-27T13:38:39.995Z","","",""
"1","963","-2.476878","29.198182","2331.0","320.0","5","0.75","2015-12-27T13:38:40.657Z","","",""
"1","964","-2.476878","29.198182","2331.0","320.0","5","0.75","2015-12-27T13:38:40.722Z","","",""
"1","965","-2.476868","29.198165","2331.0","314.0","5","1","2015-12-27T13:38:41.800Z","","",""
"1","966","-2.476868","29.198165","2331.0","314.0","5","1","2015-12-27T13:38:42.218Z","","",""
"1","967","-2.476859","29.198149","2332.0","318.0","6","1","2015-12-27T13:38:42.704Z","","",""
"1","968","-2.476859","29.198149","2332.0","318.0","6","1","2015-12-27T13:38:42.739Z","","",""
"1","969","-2.476851","29.198134","2331.0","317.0","6","1","2015-12-27T13:38:43.881Z","","",""
"1","970","-2.476851","29.198134","2331.0","317.0","6","1","2015-12-27T13:38:44.360Z","","",""
"1","971","-2.47685","29.198111","2331.0","","6","0","2015-12-27T13:38:44.614Z","","",""
"1","972","-2.47685","29.198111","2331.0","","6","0","2015-12-27T13:38:44.666Z","","",""
"1","973","-2.476846","29.198091","2332.0","","5","0","2015-12-27T13:38:45.641Z","","",""
"1","974","-2.476846","29.198091","2332.0","","5","0","2015-12-27T13:38:46.187Z","","",""
"1","975","-2.476842","29.198074","2331.0","","5","0","2015-12-27T13:38:46.663Z","","",""
"1","976","-2.476842","29.198074","2331.0","","5","0","2015-12-27T13:38:46.716Z","","",""
"1","977","-2.476838","29.198062","2331.0","","4","0","2015-12-27T13:38:47.773Z","","",""
"1","978","-2.476838","29.198062","2331.0","","4","0","2015-12-27T13:38:48.340Z","","",""
"1","979","-2.476833","29.198051","2330.0","","4","0","2015-12-27T13:38:48.661Z","","",""
"1","980","-2.47683","29.198043","2330.0","","4","0","2015-12-27T13:38:50.181Z","","",""
"1","981","-2.476827","29.198039","2330.0","","4","0","2015-12-27T13:38:50.671Z","","",""
"1","982","-2.47682","29.198037","2329.0","","4","0","2015-12-27T13:38:52.719Z","","",""
"1","983","-2.476817","29.198034","2329.0","","4","0","2015-12-27T13:38:53.739Z","","",""
"1","984","-2.47682","29.198026","2329.0","","4","0","2015-12-27T13:38:58.648Z","","",""
"1","985","-2.47682","29.198023","2329.0","","4","0","2015-12-27T13:38:59.848Z","","",""
"1","986","-2.47682","29.198014","2329.0","","4","0","2015-12-27T13:39:01.957Z","","",""
"1","987","-2.47682","29.198011","2329.0","","4","0","2015-12-27T13:39:02.764Z","","",""
"1","988","-2.476824","29.198003","2330.0","","6","0","2015-12-27T13:39:17.838Z","","",""
"1","989","-2.476822","29.198","2330.0","317.0","6","0.5","2015-12-27T13:39:18.630Z","","",""
"1","990","-2.47682","29.197993","2331.0","","8","0","2015-12-27T13:39:24.652Z","","",""
"1","991","-2.476823","29.197987","2331.0","","8","0","2015-12-27T13:39:25.622Z","","",""
"1","992","-2.476823","29.197987","2331.0","","8","0","2015-12-27T13:39:25.656Z","","",""
"1","993","-2.476829","29.197979","2332.0","","8","0","2015-12-27T13:39:26.630Z","","",""
"1","994","-2.476829","29.197979","2332.0","","8","0","2015-12-27T13:39:26.673Z","","",""
"1","995","-2.476837","29.197973","2333.0","","8","0","2015-12-27T13:39:27.767Z","","",""
"1","996","-2.476837","29.197973","2333.0","","8","0","2015-12-27T13:39:27.806Z","","",""
"1","997","-2.476844","29.197967","2333.0","","8","0","2015-12-27T13:39:28.566Z","","",""
"1","998","-2.476847","29.197964","2333.0","","8","0","2015-12-27T13:39:29.606Z","","",""
"1","999","-2.476852","29.19796","2334.0","","9","0","2015-12-27T13:39:30.626Z","","",""
"1","1000","-2.476854","29.197959","2334.0","","9","0","2015-12-27T13:39:31.673Z","","",""
"1","1001","-2.476862","29.197952","2334.0","","9","0","2015-12-27T13:39:38.591Z","","",""
"1","1002","-2.47687","29.197948","2335.0","","8","0","2015-12-27T13:39:43.638Z","","",""
"1","1003","-2.47687","29.197948","2335.0","","7","0","2015-12-27T13:39:44.575Z","","",""
"1","1004","-2.476872","29.197946","2335.0","","8","0","2015-12-27T13:40:18.827Z","","",""
"1","1005","-2.476859","29.197844","2333.0","317.0","7","0.25","2015-12-27T13:40:57.666Z","","",""
"1","1006","-2.476855","29.197838","2333.0","317.0","7","0.25","2015-12-27T13:41:00.049Z","","",""
"1","1007","-2.476852","29.197834","2332.0","","7","0","2015-12-27T13:41:00.726Z","","",""
"1","1008","-2.476852","29.19783","2333.0","317.0","7","0.25","2015-12-27T13:41:01.837Z","","",""
"1","1009","-2.476852","29.197824","2332.0","317.0","7","0.5","2015-12-27T13:41:02.640Z","","",""
"1","1010","-2.476845","29.197824","2331.0","","6","0","2015-12-27T13:41:03.736Z","","",""
"1","1011","-2.476841","29.197822","2332.0","","6","0","2015-12-27T13:41:04.620Z","","",""
"1","1012","-2.47684","29.197813","2334.0","","7","0","2015-12-27T13:41:08.018Z","","",""
"1","1013","-2.476845","29.19781","2335.0","","7","0","2015-12-27T13:41:08.592Z","","",""
"1","1014","-2.476846","29.197806","2335.0","317.0","6","0.25","2015-12-27T13:41:09.944Z","","",""
"1","1015","-2.476852","29.197801","2335.0","","6","0","2015-12-27T13:41:10.797Z","","",""
"1","1016","-2.476849","29.197794","2334.0","317.0","6","0.5","2015-12-27T13:41:12.645Z","","",""
"1","1017","-2.476847","29.197787","2334.0","317.0","6","0.5","2015-12-27T13:41:13.637Z","","",""
"1","1018","-2.47684","29.197782","2330.0","317.0","7","0.5","2015-12-27T13:41:15.086Z","","",""
"1","1019","-2.476837","29.197777","2330.0","317.0","6","0.5","2015-12-27T13:41:15.624Z","","",""
"1","1020","-2.476834","29.19777","2331.0","317.0","6","0.5","2015-12-27T13:41:17.098Z","","",""
"1","1021","-2.476832","29.197763","2329.0","317.0","6","0.5","2015-12-27T13:41:17.646Z","","",""
"1","1022","-2.476828","29.197756","2329.0","317.0","6","0.5","2015-12-27T13:41:18.896Z","","",""
"1","1023","-2.476823","29.197748","2328.0","317.0","6","0.75","2015-12-27T13:41:19.699Z","","",""
"1","1024","-2.476823","29.197748","2328.0","317.0","6","0.75","2015-12-27T13:41:19.734Z","","",""
"1","1025","-2.476814","29.19774","2328.0","317.0","5","0.75","2015-12-27T13:41:20.824Z","","",""
"1","1026","-2.476814","29.19774","2328.0","317.0","5","0.75","2015-12-27T13:41:21.454Z","","",""
"1","1027","-2.476804","29.197734","2327.0","317.0","6","0.75","2015-12-27T13:41:21.632Z","","",""
"1","1028","-2.476804","29.197734","2327.0","317.0","6","0.75","2015-12-27T13:41:21.662Z","","",""
"1","1029","-2.476792","29.197728","2326.0","315.0","5","0.75","2015-12-27T13:41:22.844Z","","",""
"1","1030","-2.476792","29.197728","2326.0","315.0","5","0.75","2015-12-27T13:41:23.364Z","","",""
"1","1031","-2.476781","29.197722","2325.0","321.0","5","0.75","2015-12-27T13:41:23.668Z","","",""
"1","1032","-2.476781","29.197722","2325.0","321.0","5","0.75","2015-12-27T13:41:23.933Z","","",""
