"Name","Activity type","Description"
"28/12/2015 17:43","driving",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","996","-2.332171","29.136865","1567.0","90.0","4","0.75","2015-12-28T17:40:48.498Z","","",""
"1","997","-2.332165","29.136869","1567.0","90.0","4","0.75","2015-12-28T17:40:49.489Z","","",""
"1","998","-2.332158","29.136873","1567.0","90.0","3.9","0.75","2015-12-28T17:40:51.002Z","","",""
"1","999","-2.332152","29.136876","1567.0","90.0","4","0.75","2015-12-28T17:40:51.508Z","","",""
"1","1000","-2.332145","29.136878","1567.0","90.0","3.9","0.75","2015-12-28T17:40:52.474Z","","",""
"1","1001","-2.332142","29.136884","1567.0","90.0","3","0.5","2015-12-28T17:40:55.470Z","","",""
"1","1002","-2.332139","29.136887","1567.0","90.0","3.9","0.5","2015-12-28T17:40:56.538Z","","",""
"1","1003","-2.332132","29.136892","1567.0","90.0","3","0.5","2015-12-28T17:40:59.144Z","","",""
"1","1004","-2.332126","29.136896","1566.0","90.0","3.9","0.5","2015-12-28T17:40:59.389Z","","",""
"1","1005","-2.33212","29.136901","1565.0","90.0","3","0.5","2015-12-28T17:41:00.921Z","","",""
"1","1006","-2.332116","29.136906","1566.0","90.0","3.9","0.5","2015-12-28T17:41:01.519Z","","",""
"1","1007","-2.33211","29.136913","1566.0","90.0","4","0.5","2015-12-28T17:41:03.360Z","","",""
"1","1008","-2.332109","29.136917","1567.0","90.0","3.9","0.5","2015-12-28T17:41:04.560Z","","",""
"1","1009","-2.332107","29.136921","1567.0","90.0","3","0.5","2015-12-28T17:41:05.448Z","","",""
"1","1010","-2.332105","29.136925","1566.0","90.0","3.9","0.5","2015-12-28T17:41:06.546Z","","",""
"1","1011","-2.332104","29.13693","1566.0","90.0","3","0.5","2015-12-28T17:41:07.400Z","","",""
"1","1012","-2.332104","29.136935","1567.0","90.0","3.9","0.5","2015-12-28T17:41:08.566Z","","",""
"1","1013","-2.332106","29.13694","1566.0","90.0","3","0.5","2015-12-28T17:41:09.388Z","","",""
"1","1014","-2.332109","29.136945","1566.0","90.0","3.9","0.5","2015-12-28T17:41:10.599Z","","",""
"1","1015","-2.332112","29.136949","1566.0","90.0","3","0.5","2015-12-28T17:41:11.453Z","","",""
"1","1016","-2.332117","29.136953","1566.0","90.0","3.9","0.5","2015-12-28T17:41:12.643Z","","",""
"1","1017","-2.332122","29.136956","1566.0","90.0","3","0.5","2015-12-28T17:41:13.429Z","","",""
"1","1018","-2.332127","29.13696","1565.0","90.0","3.9","0.5","2015-12-28T17:41:14.580Z","","",""
"1","1019","-2.332132","29.136963","1565.0","90.0","3","0.5","2015-12-28T17:41:15.436Z","","",""
"1","1020","-2.332139","29.136968","1565.0","90.0","3.9","0.75","2015-12-28T17:41:16.772Z","","",""
"1","1021","-2.332145","29.136972","1565.0","90.0","3","0.75","2015-12-28T17:41:17.409Z","","",""
"1","1022","-2.332151","29.136977","1565.0","90.0","3.9","0.75","2015-12-28T17:41:18.599Z","","",""
"1","1023","-2.332157","29.136981","1565.0","90.0","4","0.75","2015-12-28T17:41:19.403Z","","",""
"1","1024","-2.332158","29.136984","1565.0","","3.9","0","2015-12-28T17:41:20.604Z","","",""
"1","1025","-2.332161","29.136986","1565.0","90.0","4","0.25","2015-12-28T17:41:21.478Z","","",""
"1","1026","-2.332166","29.136992","1564.0","90.0","4","0.5","2015-12-28T17:41:22.467Z","","",""
"1","1027","-2.332169","29.136996","1565.0","90.0","4","0.5","2015-12-28T17:41:23.484Z","","",""
"1","1028","-2.33217","29.137001","1566.0","90.0","4","0.5","2015-12-28T17:41:24.583Z","","",""
"1","1029","-2.332172","29.137008","1565.0","90.0","4","0.5","2015-12-28T17:41:26.820Z","","",""
"1","1030","-2.332169","29.13701","1565.0","90.0","4","0.5","2015-12-28T17:41:27.479Z","","",""
"1","1031","-2.332172","29.137006","1564.0","","4","0","2015-12-28T17:41:28.869Z","","",""
"1","1032","-2.332178","29.137002","1563.0","","4","0","2015-12-28T17:41:29.503Z","","",""
"1","1033","-2.33217","29.136997","1563.0","","5","0","2015-12-28T17:41:37.495Z","","",""
"1","1034","-2.33217","29.136996","1563.0","","4","0","2015-12-28T17:41:38.607Z","","",""
"1","1035","-2.332164","29.136998","1563.0","","9","0","2015-12-28T17:53:18.713Z","","",""
